x [mm],y [mm],z [mm],x-displacement [mm],y-displacement [mm],z-displacement [mm],vector length [mm],Exx [S],Eyy [S],Exy [S],poisson ratio -Min/Max,poisson ratio -Exx/Eyy,poisson ratio -Eyy/Exx,poisson ratio -Max/min,maximum normal strain [S],minimum normal strain [S],maximum shear strain [S],maximum shear angle [°],tresca strain [S],Von Mises strain [S],du/dx [S],du/dy [S],dv/dx [S],dv/dy [S],dw/dx [S],dw/dy [S]
3.153705,5.647226,-10.359906,1.891618e-12,0,0,1.891618e-12,0,4.440892e-16,-2.193992e-17,0,0,0,0,4.451705e-16,-1.081293e-18,2.231259e-16,-42.178501,2.975012e-16,2.971414e-16,0,0,0,0,0,0
3.200996,5.647226,-10.31781,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-5.447955e-17,0,0,0,0,2.765241e-16,1.67565e-16,5.447955e-17,0,7.263941e-17,1.608421e-16,0,0,0,0,0,0
3.248286,5.647226,-10.268952,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-1.257739e-17,0,0,0,0,2.227548e-16,-7.101564e-19,1.117325e-16,-41.768341,1.489766e-16,1.487405e-16,0,0,0,0,0,0
3.295577,5.647226,-10.212621,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-6.216656e-18,0,0,0,0,2.222185e-16,-1.739135e-19,1.111962e-16,43.397545,1.482616e-16,1.482037e-16,0,0,0,0,0,0
3.342867,5.647226,-10.143391,1.891618e-12,0,0,1.891618e-12,0,0,-8.294278e-18,0,0,0,0,8.294278e-18,-8.294278e-18,8.294278e-18,0,1.105904e-17,9.577407e-18,0,0,0,0,0,0
1.451249,5.599935,-9.896632,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.073415e-17,0,0,0,0,2.26954e-16,-1.159317e-16,1.714429e-16,38.127651,2.285905e-16,2.013946e-16,0,0,0,0,0,0
1.49854,5.599935,-9.960873,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,9.4323e-18,0,0,0,0,3.999571e-19,-2.224446e-16,1.114223e-16,47.428055,1.48563e-16,1.484299e-16,0,0,0,0,0,0
1.54583,5.599935,-10.024483,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.765181e-17,0,0,0,0,2.738949e-18,-1.137612e-16,5.82501e-17,53.819984,7.76668e-17,7.67701e-17,0,0,0,0,0,0
1.593121,5.599935,-10.111662,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,1.582577e-17,0,0,0,0,-1.088105e-16,-2.242564e-16,5.772299e-17,-52.956207,7.696398e-17,1.294934e-16,0,0,0,0,0,0
1.640411,5.599935,-10.180654,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.399867e-17,0,0,0,0,2.229237e-16,-8.790575e-19,1.119014e-16,41.406784,1.492018e-16,1.489097e-16,0,0,0,0,0,0
1.687701,5.599935,-10.238313,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,-1.524176e-17,0,0,0,0,4.451306e-16,2.210033e-16,1.120637e-16,41.091492,1.494182e-16,2.569984e-16,0,0,0,0,0,0
1.734992,5.599935,-10.28951,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,2.741693e-17,0,0,0,0,2.253798e-16,-3.335207e-18,1.143575e-16,-51.935822,1.524767e-16,1.513772e-16,0,0,0,0,0,0
1.782282,5.599935,-10.335888,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-1.522452e-17,0,0,0,0,2.049893e-18,-1.130722e-16,5.756104e-17,37.331573,7.674806e-17,7.607397e-17,0,0,0,0,0,0
1.829573,5.599935,-10.378439,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.410546e-18,0,0,0,0,2.244552e-16,2.196341e-16,2.410546e-18,0,3.214062e-18,1.480559e-16,0,0,0,0,0,0
1.876863,5.599935,-10.416361,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-3.234944e-17,0,0,0,0,2.251575e-16,-1.141352e-16,1.696463e-16,39.503544,2.261951e-16,1.993558e-16,0,0,0,0,0,0
1.924154,5.599935,-10.448436,1.891618e-12,0,0,1.891618e-12,0,0,-1.464647e-17,0,0,0,0,1.464647e-17,-1.464647e-17,1.464647e-17,0,1.952862e-17,1.691228e-17,0,0,0,0,0,0
1.971444,5.599935,-10.475095,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,4.543058e-17,0,0,0,0,2.281302e-16,-1.171079e-16,1.72619e-16,-52.629539,2.301587e-16,2.027297e-16,0,0,0,0,0,0
2.018735,5.599935,-10.498058,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.558654e-18,0,0,0,0,2.220555e-16,-1.094052e-20,1.110332e-16,-45.402164,1.480443e-16,1.480407e-16,0,0,0,0,0,0
2.066025,5.599935,-10.519323,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,4.548985e-19,0,0,0,0,2.220455e-16,-9.31938e-22,1.110232e-16,-45.117378,1.48031e-16,1.480307e-16,0,0,0,0,0,0
2.113316,5.599935,-10.539531,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-4.51789e-17,0,0,0,0,1.606134e-17,-1.270836e-16,7.157249e-17,-25.429432,9.542999e-17,9.055226e-17,0,0,0,0,0,0
2.160606,5.599935,-10.557728,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,1.609757e-17,0,0,0,0,2.226274e-16,-2.226274e-16,2.226274e-16,-47.073257,2.968365e-16,2.570679e-16,0,0,0,0,0,0
2.207896,5.599935,-10.572174,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,3.920875e-17,0,0,0,0,2.26598e-16,-1.155757e-16,1.710869e-16,-51.624237,2.281158e-16,2.009905e-16,0,0,0,0,0,0
2.255187,5.599935,-10.582235,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.046322e-17,0,0,0,0,2.22373e-16,-1.113507e-16,1.668618e-16,43.202431,2.224824e-16,1.961973e-16,0,0,0,0,0,0
2.302477,5.599935,-10.58901,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-3.144866e-17,0,0,0,0,8.289368e-18,-1.193117e-16,6.380052e-17,-30.233601,8.506736e-17,8.244327e-17,0,0,0,0,0,0
2.349768,5.599935,-10.594008,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.814041e-17,0,0,0,0,2.235169e-16,-1.472259e-18,1.124946e-16,49.6399,1.499928e-16,1.495044e-16,0,0,0,0,0,0
2.397058,5.599935,-10.598404,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,8.120909e-18,0,0,0,0,5.908726e-19,-1.116132e-16,5.610202e-17,-49.161472,7.48027e-17,7.460652e-17,0,0,0,0,0,0
2.444349,5.599935,-10.601736,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.617344e-17,0,0,0,0,2.232165e-16,-1.171868e-18,1.121942e-16,40.855801,1.495922e-16,1.492031e-16,0,0,0,0,0,0
2.491639,5.599935,-10.60376,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-8.389826e-18,0,0,0,0,3.165534e-19,-2.223612e-16,1.113389e-16,-42.839218,1.484518e-16,1.483464e-16,0,0,0,0,0,0
2.53893,5.599935,-10.604757,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-2.178088e-17,0,0,0,0,2.234629e-16,-1.124406e-16,1.679518e-16,-41.274296,2.239357e-16,1.974334e-16,0,0,0,0,0,0
2.58622,5.599935,-10.604542,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-3.297474e-17,0,0,0,0,2.252778e-16,-1.142555e-16,1.697667e-16,39.39996,2.263556e-16,1.994923e-16,0,0,0,0,0,0
2.633511,5.599935,-10.602437,1.891618e-12,0,0,1.891618e-12,0,4.440892e-16,-3.496209e-18,0,0,0,0,4.441167e-16,-2.752312e-20,2.220721e-16,-44.548962,2.960962e-16,2.96087e-16,0,0,0,0,0,0
2.680801,5.599935,-10.597237,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,-7.460653e-18,0,0,0,0,4.443396e-16,2.217942e-16,1.112727e-16,-43.077763,1.483636e-16,2.565397e-16,0,0,0,0,0,0
2.728091,5.599935,-10.587478,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-3.195302e-17,0,0,0,0,4.506686e-18,-2.265513e-16,1.15529e-16,36.971901,1.540386e-16,1.525586e-16,0,0,0,0,0,0
2.775382,5.599935,-10.573984,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.950051e-18,0,0,0,0,2.239947e-16,2.200945e-16,1.950051e-18,90,2.600068e-18,1.480469e-16,0,0,0,0,0,0
2.822672,5.599935,-10.557378,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.446098e-17,0,0,0,0,2.226713e-16,-1.11649e-16,1.671601e-16,-42.518578,2.228802e-16,1.965356e-16,0,0,0,0,0,0
2.869963,5.599935,-10.537774,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.276642e-17,0,0,0,0,2.54811e-16,1.892782e-16,3.276642e-17,90,4.368856e-17,1.527885e-16,0,0,0,0,0,0
2.917253,5.599935,-10.51512,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,3.143514e-17,0,0,0,0,2.249855e-16,-1.139632e-16,1.694744e-16,-50.344738,2.259658e-16,1.991606e-16,0,0,0,0,0,0
2.964544,5.599935,-10.489533,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-3.5679e-17,0,0,0,0,2.258237e-16,-1.148014e-16,1.703126e-16,-38.953728,2.270835e-16,2.001118e-16,0,0,0,0,0,0
3.011834,5.599935,-10.461471,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.269825e-18,0,0,0,0,2.220519e-16,-7.261611e-21,1.110296e-16,45.327648,1.480394e-16,1.48037e-16,0,0,0,0,0,0
3.059125,5.599935,-10.431449,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-2.916376e-17,0,0,0,0,7.194614e-18,-1.182169e-16,6.270576e-17,31.142008,8.360768e-17,8.131565e-17,0,0,0,0,0,0
3.106415,5.599935,-10.398746,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-6.082525e-18,0,0,0,0,3.322461e-19,-1.113546e-16,5.58434e-17,41.873436,7.445786e-17,7.434736e-17,0,0,0,0,0,0
3.153705,5.599935,-10.362525,1.891618e-12,0,0,1.891618e-12,-4.440892e-16,0,-4.481541e-18,0,0,0,0,4.522101e-20,-4.441344e-16,2.220898e-16,-44.421875,2.961198e-16,2.961047e-16,0,0,0,0,0,0
3.200996,5.599935,-10.320542,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-2.220446e-16,4.488274e-17,0,0,0,0,-1.771619e-16,-2.669273e-16,4.488274e-17,90,5.984365e-17,1.568399e-16,0,0,0,0,0,0
3.248286,5.599935,-10.271396,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-1.919182e-17,0,0,0,0,3.223965e-18,-1.142463e-16,5.873512e-17,35.464123,7.831349e-17,7.726126e-17,0,0,0,0,0,0
3.295577,5.599935,-10.214827,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,1.577322e-18,0,0,0,0,2.24049e-20,-1.110447e-16,5.553356e-17,-45.813797,7.404474e-17,7.403728e-17,0,0,0,0,0,0
3.342867,5.599935,-10.145345,1.891618e-12,0,0,1.891618e-12,4.440892e-16,-3.330669e-16,-1.681898e-17,0,0,0,0,4.44453e-16,-3.334307e-16,3.889419e-16,43.760796,5.185892e-16,4.506335e-16,0,0,0,0,0,0
1.451249,5.552645,-9.891704,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-8.97661e-17,0,0,0,0,3.118107e-16,1.322785e-16,8.97661e-17,0,1.196881e-16,1.807118e-16,0,0,0,0,0,0
1.49854,5.552645,-9.958767,1.891618e-12,0,0,1.891618e-12,0,4.440892e-16,-3.950235e-17,0,0,0,0,4.475757e-16,-3.486418e-18,2.25531e-16,-39.95623,3.00708e-16,2.995526e-16,0,0,0,0,0,0
1.54583,5.552645,-10.023656,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-5.578386e-17,0,0,0,0,2.311393e-16,-1.201169e-16,1.756281e-16,35.740326,2.341708e-16,2.061468e-16,0,0,0,0,0,0
1.593121,5.552645,-10.110921,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.685128e-17,0,0,0,0,2.22895e-16,-1.118727e-16,1.673839e-16,42.110996,2.231785e-16,1.967893e-16,0,0,0,0,0,0
1.640411,5.552645,-10.180833,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-1.867863e-17,0,0,0,0,2.236049e-16,-1.560302e-18,1.125826e-16,-40.224937,1.501101e-16,1.495928e-16,0,0,0,0,0,0
1.687701,5.552645,-10.239235,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-7.493293e-18,0,0,0,0,2.222131e-16,-1.111908e-16,1.667019e-16,43.711838,2.222693e-16,1.96016e-16,0,0,0,0,0,0
1.734992,5.552645,-10.290951,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-2.69788e-17,0,0,0,0,3.230957e-18,-2.252756e-16,1.142533e-16,-38.170834,1.523377e-16,1.512722e-16,0,0,0,0,0,0
1.782282,5.552645,-10.337828,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-3.114366e-17,0,0,0,0,2.24218e-16,-2.24218e-16,2.24218e-16,-41.007931,2.989574e-16,2.589047e-16,0,0,0,0,0,0
1.829573,5.552645,-10.38062,1.891618e-12,0,0,1.891618e-12,0,0,-2.081469e-19,0,0,0,0,2.081469e-19,-2.081469e-19,2.081469e-19,0,2.775292e-19,2.403473e-19,0,0,0,0,0,0
1.876863,5.552645,-10.418825,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,6.008875e-18,0,0,0,0,2.222071e-16,-1.624907e-19,1.111848e-16,46.549004,1.482464e-16,1.481923e-16,0,0,0,0,0,0
1.924154,5.552645,-10.451401,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.596125e-17,0,0,0,0,2.380059e-16,2.060834e-16,1.596125e-17,90,2.128166e-17,1.491727e-16,0,0,0,0,0,0
1.971444,5.552645,-10.478592,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,7.732128e-18,0,0,0,0,5.359157e-19,-1.115582e-16,5.604707e-17,48.964844,7.472942e-17,7.455143e-17,0,0,0,0,0,0
2.018735,5.552645,-10.501749,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,1.4643e-17,0,0,0,0,1.898826e-18,-1.129211e-16,5.740997e-17,-52.388577,7.654664e-17,7.592161e-17,0,0,0,0,0,0
2.066025,5.552645,-10.522628,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.113711e-17,0,0,0,0,2.226018e-16,-5.572071e-19,1.115795e-16,-47.864208,1.487727e-16,1.485873e-16,0,0,0,0,0,0
2.113316,5.552645,-10.54204,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,5.465472e-18,0,0,0,0,2.221343e-16,-1.11112e-16,1.666231e-16,45.939861,2.221641e-16,1.959266e-16,0,0,0,0,0,0
2.160606,5.552645,-10.559454,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-4.714165e-18,0,0,0,0,1.0004e-19,-2.221446e-16,1.111223e-16,43.784302,1.481631e-16,1.481298e-16,0,0,0,0,0,0
2.207896,5.552645,-10.573674,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-2.958284e-17,0,0,0,0,7.390616e-18,-1.184129e-16,6.290177e-17,-30.973043,8.386902e-17,8.151724e-17,0,0,0,0,0,0
2.255187,5.552645,-10.584301,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.835596e-17,0,0,0,0,2.230532e-16,-1.120309e-16,1.67542e-16,41.855015,2.233894e-16,1.969687e-16,0,0,0,0,0,0
2.302477,5.552645,-10.592362,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,3.013877e-17,0,0,0,0,2.240807e-16,-2.240807e-16,2.240807e-16,-48.864845,2.987742e-16,2.587461e-16,0,0,0,0,0,0
2.349768,5.552645,-10.59936,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.670459e-17,0,0,0,0,2.387492e-16,2.0534e-16,1.670459e-17,90,2.227279e-17,1.492812e-16,0,0,0,0,0,0
2.397058,5.552645,-10.605723,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-2.315485e-18,0,0,0,0,2.220607e-16,-1.110384e-16,1.665495e-16,44.601704,2.220661e-16,1.958432e-16,0,0,0,0,0,0
2.444349,5.552645,-10.610293,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,1.327435e-17,0,0,0,0,7.907558e-19,-2.228354e-16,1.118131e-16,-48.409092,1.490841e-16,1.488212e-16,0,0,0,0,0,0
2.491639,5.552645,-10.612456,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,4.032619e-17,0,0,0,0,2.291415e-16,-7.096931e-18,1.181192e-16,-54.981171,1.574923e-16,1.551808e-16,0,0,0,0,0,0
2.53893,5.552645,-10.612126,1.891618e-12,0,0,1.891618e-12,0,0,1.073319e-17,0,0,0,0,1.073319e-17,-1.073319e-17,1.073319e-17,90,1.431093e-17,1.239363e-17,0,0,0,0,0,0
2.58622,5.552645,-10.609973,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,2.077055e-17,0,0,0,0,1.926214e-18,-2.239708e-16,1.129485e-16,-50.298328,1.50598e-16,1.499601e-16,0,0,0,0,0,0
2.633511,5.552645,-10.606188,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.224788e-17,0,0,0,0,1.335119e-18,-1.123574e-16,5.684627e-17,51.221146,7.579503e-17,7.535393e-17,0,0,0,0,0,0
2.680801,5.552645,-10.600107,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-2.527776e-17,0,0,0,0,-8.574454e-17,-1.363001e-16,2.527776e-17,0,3.370369e-17,7.956227e-17,0,0,0,0,0,0
2.728091,5.552645,-10.590251,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.053427e-17,0,0,0,0,2.225432e-16,-4.986486e-19,1.11521e-16,-47.710121,1.486946e-16,1.485287e-16,0,0,0,0,0,0
2.775382,5.552645,-10.576743,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-2.220446e-16,3.031693e-17,0,0,0,0,-1.917277e-16,-2.523615e-16,3.031693e-17,90,4.042257e-17,1.521128e-16,0,0,0,0,0,0
2.822672,5.552645,-10.559721,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,1.121993e-17,0,0,0,0,5.655034e-19,-2.226101e-16,1.115878e-16,-47.885365,1.487837e-16,1.485956e-16,0,0,0,0,0,0
2.869963,5.552645,-10.539979,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,-2.220446e-16,8.374688e-19,0,0,0,0,-2.220383e-16,-3.330732e-16,5.551747e-17,-45.432163,7.402329e-17,1.958273e-16,0,0,0,0,0,0
2.917253,5.552645,-10.517739,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-1.421918e-17,0,0,0,0,9.068573e-19,-2.229515e-16,1.119292e-16,41.350788,1.492389e-16,1.489375e-16,0,0,0,0,0,0
2.964544,5.552645,-10.493143,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.884551e-17,0,0,0,0,2.290602e-16,-1.180379e-16,1.735491e-16,36.826595,2.313987e-16,2.037856e-16,0,0,0,0,0,0
3.011834,5.552645,-10.465877,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-1.890112e-17,0,0,0,0,2.23642e-16,-1.597429e-18,1.126197e-16,-40.169125,1.501596e-16,1.4963e-16,0,0,0,0,0,0
3.059125,5.552645,-10.435784,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,-4.509792e-17,0,0,0,0,4.528992e-16,2.132346e-16,1.198323e-16,33.946362,1.597764e-16,2.616298e-16,0,0,0,0,0,0
3.106415,5.552645,-10.402278,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,4.30589e-17,0,0,0,0,8.05759e-18,-2.301022e-16,1.190799e-16,-55.599144,1.587732e-16,1.561566e-16,0,0,0,0,0,0
3.153705,5.552645,-10.364851,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-3.816913e-17,0,0,0,0,2.602137e-16,1.838755e-16,3.816913e-17,0,5.089217e-17,1.544517e-16,0,0,0,0,0,0
3.200996,5.552645,-10.321949,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,3.764274e-17,0,0,0,0,6.207929e-18,-2.282525e-16,1.172302e-16,-54.364758,1.56307e-16,1.542793e-16,0,0,0,0,0,0
3.248286,5.552645,-10.27188,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,4.027727e-17,0,0,0,0,2.256681e-16,-2.256681e-16,2.256681e-16,-50.140625,3.008907e-16,2.60579e-16,0,0,0,0,0,0
3.295577,5.552645,-10.214689,1.891618e-12,0,0,1.891618e-12,0,-4.440892e-16,-3.942862e-17,0,0,0,0,3.473516e-18,-4.475627e-16,2.255181e-16,39.96545,3.006908e-16,2.995397e-16,0,0,0,0,0,0
3.342867,5.552645,-10.145241,1.891618e-12,0,0,1.891618e-12,6.661338e-16,0,-6.81035e-17,0,0,0,0,6.730252e-16,-6.891401e-18,3.399583e-16,39.221901,4.532778e-16,4.509981e-16,0,0,0,0,0,0
1.451249,5.505355,-9.886792,1.891618e-12,0,0,1.891618e-12,-4.440892e-16,-1.110223e-16,5.557013e-17,0,0,0,0,-1.019954e-16,-4.531161e-16,1.755603e-16,-54.226604,2.340804e-16,2.744704e-16,0,0,0,0,0,0
1.49854,5.505355,-9.956254,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,4.440892e-16,-2.636949e-17,0,0,0,0,4.45339e-16,-1.122721e-16,2.788056e-16,-42.286419,3.717408e-16,3.405427e-16,0,0,0,0,0,0
1.54583,5.505355,-10.02197,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-5.861964e-17,0,0,0,0,2.320605e-16,-1.210381e-16,1.765493e-16,-35.303986,2.353991e-16,2.071934e-16,0,0,0,0,0,0
1.593121,5.505355,-10.109169,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-4.286884e-17,0,0,0,0,2.300336e-16,-7.988996e-18,1.190113e-16,-34.443508,1.586817e-16,1.560869e-16,0,0,0,0,0,0
1.640411,5.505355,-10.180608,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,2.220446e-16,-5.507034e-17,0,0,0,0,2.274552e-16,-3.384775e-16,2.829663e-16,-39.388794,3.772884e-16,3.288304e-16,0,0,0,0,0,0
1.687701,5.505355,-10.239881,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,5.233243e-18,0,0,0,0,2.221268e-16,-1.111045e-16,1.666157e-16,45.899952,2.221542e-16,1.959182e-16,0,0,0,0,0,0
1.734992,5.505355,-10.292091,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-5.035982e-17,0,0,0,0,-9.15828e-17,-2.414841e-16,7.495065e-17,-23.892811,9.99342e-17,1.407696e-16,0,0,0,0,0,0
1.782282,5.505355,-10.339275,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,7.087122e-18,0,0,0,0,2.222706e-16,-2.259736e-19,1.112483e-16,46.826263,1.48331e-16,1.482558e-16,0,0,0,0,0,0
1.829573,5.505355,-10.382363,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,2.592569e-17,0,0,0,0,2.23553e-16,-2.23553e-16,2.23553e-16,-48.329819,2.980707e-16,2.581368e-16,0,0,0,0,0,0
1.876863,5.505355,-10.421112,1.891618e-12,0,0,1.891618e-12,-4.440892e-16,0,-1.077895e-17,0,0,0,0,2.61473e-19,-4.443507e-16,2.223061e-16,-43.610405,2.964081e-16,2.96321e-16,0,0,0,0,0,0
1.924154,5.505355,-10.454395,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-1.445468e-17,0,0,0,0,2.229816e-16,-9.37018e-19,1.119593e-16,-41.291016,1.492791e-16,1.489677e-16,0,0,0,0,0,0
1.971444,5.505355,-10.482186,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,2.741598e-17,0,0,0,0,-8.360633e-17,-1.384383e-16,2.741598e-17,90,3.655463e-17,8.050082e-17,0,0,0,0,0,0
2.018735,5.505355,-10.505644,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,9.064342e-18,0,0,0,0,4.444586e-16,2.216752e-16,1.113917e-16,-47.333763,1.485223e-16,2.566086e-16,0,0,0,0,0,0
2.066025,5.505355,-10.52642,1.891618e-12,0,0,1.891618e-12,0,0,1.715637e-17,0,0,0,0,1.715637e-17,-1.715637e-17,1.715637e-17,90,2.287516e-17,1.981047e-17,0,0,0,0,0,0
2.113316,5.505355,-10.545667,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,2.1669e-17,0,0,0,0,2.241395e-16,-2.094882e-18,1.131172e-16,-50.521992,1.508229e-16,1.501295e-16,0,0,0,0,0,0
2.160606,5.505355,-10.562949,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.61754e-18,0,0,0,0,2.220755e-16,-3.08522e-20,1.110532e-16,45.675297,1.480709e-16,1.480606e-16,0,0,0,0,0,0
2.207896,5.505355,-10.57736,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.638835e-17,0,0,0,0,2.251376e-16,-3.092975e-18,1.141153e-16,51.685127,1.521537e-16,1.511333e-16,0,0,0,0,0,0
2.255187,5.505355,-10.589054,1.891618e-12,0,0,1.891618e-12,0,0,-1.082028e-17,0,0,0,0,1.082028e-17,-1.082028e-17,1.082028e-17,0,1.442704e-17,1.249418e-17,0,0,0,0,0,0
2.302477,5.505355,-10.599027,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.711439e-17,0,0,0,0,2.229217e-16,-1.118994e-16,1.674106e-16,-42.0662,2.232141e-16,1.968196e-16,0,0,0,0,0,0
2.349768,5.505355,-10.6083,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,3.34595e-19,0,0,0,0,2.220451e-16,-5.041941e-22,1.110228e-16,-45.086338,1.480304e-16,1.480302e-16,0,0,0,0,0,0
2.397058,5.505355,-10.616382,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-2.639141e-17,0,0,0,0,2.251383e-16,-3.093683e-18,1.14116e-16,-38.314125,1.521546e-16,1.51134e-16,0,0,0,0,0,0
2.444349,5.505355,-10.62138,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-2.220446e-16,3.793273e-17,0,0,0,0,-1.841119e-16,-2.599773e-16,3.793273e-17,90,5.057697e-17,1.54374e-16,0,0,0,0,0,0
2.491639,5.505355,-10.622563,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-5.617494e-17,0,0,0,0,2.312639e-16,-1.202416e-16,1.757527e-16,-35.679878,2.34337e-16,2.062884e-16,0,0,0,0,0,0
2.53893,5.505355,-10.620028,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-3.689432e-17,0,0,0,0,1.114227e-17,-1.221646e-16,6.665342e-17,-28.195419,8.887123e-17,8.539977e-17,0,0,0,0,0,0
